timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,C0,C,0,23,Wednesday,1.6056902338195562,17.778893196914048
2026-01-22 00:00:00,C0,C,0,0,Thursday,1.4469088436392994,18.756851258381296
2026-01-22 01:00:00,C0,C,0,1,Thursday,1.1673838432986416,24.53345017671772
2026-01-22 02:00:00,C0,C,0,2,Thursday,1.4248860312147007,17.932994825339378
2026-01-22 03:00:00,C0,C,0,3,Thursday,1.0968031792769235,19.035362168877526
2026-01-22 04:00:00,C0,C,0,4,Thursday,0.9344746008008389,10.525682401639585
2026-01-22 05:00:00,C0,C,0,5,Thursday,1.428833785099635,20.868762051333064
2026-01-22 06:00:00,C0,C,0,6,Thursday,1.4100634763044892,14.790456347609265
2026-01-22 07:00:00,C0,C,0,7,Thursday,0.8772132583772903,68.62198688772607
2026-01-22 08:00:00,C0,C,0,8,Thursday,0.9209838431585726,69.3321671808198
2026-01-22 09:00:00,C0,C,0,9,Thursday,3.6707239272125416,73.01660542104283
2026-01-22 10:00:00,C0,C,0,10,Thursday,4.0,49.219904411694834
2026-01-22 11:00:00,C0,C,0,11,Thursday,3.504877287888382,50.74780918184954
2026-01-22 12:00:00,C0,C,0,12,Thursday,3.6689014154150987,50.54958081251053
2026-01-22 13:00:00,C0,C,0,13,Thursday,3.373841418901874,53.5364845025896
2026-01-22 14:00:00,C0,C,0,14,Thursday,4.0,48.628687619055235
2026-01-22 15:00:00,C0,C,0,15,Thursday,3.5675618074780275,42.36028861679804
2026-01-22 16:00:00,C0,C,0,16,Thursday,3.7732633821473507,49.18217588729046
2026-01-22 17:00:00,C0,C,0,17,Thursday,3.997894870496411,72.50341835078946
2026-01-22 18:00:00,C0,C,0,18,Thursday,4.0,80.0
2026-01-22 19:00:00,C0,C,0,19,Thursday,4.0,67.71998382739956
2026-01-22 20:00:00,C0,C,0,20,Thursday,3.687060070917311,70.55875226257432
2026-01-22 21:00:00,C0,C,0,21,Thursday,0.8465363222272091,15.168150522309425
2026-01-22 22:00:00,C0,C,0,22,Thursday,1.4763608784960192,15.251346796052154
2026-01-22 23:00:00,C0,C,0,23,Thursday,0.936859168837337,10.552020281841486
2026-01-23 00:00:00,C0,C,0,0,Friday,1.5544647642260985,12.577032573891845
2026-01-23 01:00:00,C0,C,0,1,Friday,1.5430386892843115,22.044164905599768
