timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,D2,D,2,23,Wednesday,1.2131127954238599,0.0
2026-01-22 00:00:00,D2,D,2,0,Thursday,0.918846636050131,0.0
2026-01-22 01:00:00,D2,D,2,1,Thursday,1.08808926499787,0.0
2026-01-22 02:00:00,D2,D,2,2,Thursday,1.1669810569809387,0.0
2026-01-22 03:00:00,D2,D,2,3,Thursday,1.608868012453319,0.0
2026-01-22 04:00:00,D2,D,2,4,Thursday,1.5586818220067866,0.0
2026-01-22 05:00:00,D2,D,2,5,Thursday,0.911836519601632,0.0
2026-01-22 06:00:00,D2,D,2,6,Thursday,1.056103677154338,0.0
2026-01-22 07:00:00,D2,D,2,7,Thursday,0.7217349548887455,0.0
2026-01-22 08:00:00,D2,D,2,8,Thursday,0.9923006603590621,0.0
2026-01-22 09:00:00,D2,D,2,9,Thursday,3.3625241244395423,0.0
2026-01-22 10:00:00,D2,D,2,10,Thursday,3.0561650990059,0.0
2026-01-22 11:00:00,D2,D,2,11,Thursday,3.1126355885869397,0.0
2026-01-22 12:00:00,D2,D,2,12,Thursday,3.1445169279332723,0.0
2026-01-22 13:00:00,D2,D,2,13,Thursday,3.3502965992034754,0.0
2026-01-22 14:00:00,D2,D,2,14,Thursday,3.734747302010562,0.0
2026-01-22 15:00:00,D2,D,2,15,Thursday,3.126303286257913,0.0
2026-01-22 16:00:00,D2,D,2,16,Thursday,2.9081884781696274,0.0
2026-01-22 17:00:00,D2,D,2,17,Thursday,3.899085867817693,0.0
2026-01-22 18:00:00,D2,D,2,18,Thursday,2.9952379684952093,0.0
2026-01-22 19:00:00,D2,D,2,19,Thursday,3.908702240006365,0.0
2026-01-22 20:00:00,D2,D,2,20,Thursday,3.566565117037638,0.0
2026-01-22 21:00:00,D2,D,2,21,Thursday,1.698659895295422,0.0
2026-01-22 22:00:00,D2,D,2,22,Thursday,0.9147596514406796,0.0
2026-01-22 23:00:00,D2,D,2,23,Thursday,1.077129792988344,0.0
2026-01-23 00:00:00,D2,D,2,0,Friday,1.2054910810610016,0.0
2026-01-23 01:00:00,D2,D,2,1,Friday,1.1826529631946032,0.0
2026-01-23 02:00:00,D2,D,2,2,Friday,0.8998993026215539,0.0
2026-01-23 03:00:00,D2,D,2,3,Friday,1.583099053669919,0.0
2026-01-23 04:00:00,D2,D,2,4,Friday,0.9745750224763757,0.0
2026-01-23 05:00:00,D2,D,2,5,Friday,1.2742298677543888,0.0
2026-01-23 06:00:00,D2,D,2,6,Friday,1.2782751988731165,0.0
2026-01-23 07:00:00,D2,D,2,7,Friday,1.0528743610572833,0.0
2026-01-23 08:00:00,D2,D,2,8,Friday,1.2522653587319597,0.0
2026-01-23 09:00:00,D2,D,2,9,Friday,3.0704543444367793,0.0
2026-01-23 10:00:00,D2,D,2,10,Friday,3.2650928901920286,0.0
2026-01-23 11:00:00,D2,D,2,11,Friday,3.3963574108441943,0.0
2026-01-23 12:00:00,D2,D,2,12,Friday,3.1103504062936707,0.0
2026-01-23 13:00:00,D2,D,2,13,Friday,3.4674159157339366,0.0
2026-01-23 14:00:00,D2,D,2,14,Friday,3.3140784573407553,0.0
2026-01-23 15:00:00,D2,D,2,15,Friday,3.109257659026228,0.0
2026-01-23 16:00:00,D2,D,2,16,Friday,3.4718889113806823,0.0
2026-01-23 17:00:00,D2,D,2,17,Friday,3.942699872480422,0.0
2026-01-23 18:00:00,D2,D,2,18,Friday,3.5610881221869017,0.0
2026-01-23 19:00:00,D2,D,2,19,Friday,3.7785567916444514,0.0
2026-01-23 20:00:00,D2,D,2,20,Friday,3.6083151640157607,0.0
2026-01-23 21:00:00,D2,D,2,21,Friday,1.17635493482977,0.0
2026-01-23 22:00:00,D2,D,2,22,Friday,1.1845701467557799,0.0
2026-01-23 23:00:00,D2,D,2,23,Friday,0.8584818501203377,0.0
2026-01-24 00:00:00,D2,D,2,0,Saturday,1.7761120002626811,0.0
2026-01-24 01:00:00,D2,D,2,1,Saturday,0.9484805149318188,0.0
2026-01-24 02:00:00,D2,D,2,2,Saturday,1.1186266903674942,0.0
2026-01-24 03:00:00,D2,D,2,3,Saturday,1.0146879335991525,0.0
2026-01-24 04:00:00,D2,D,2,4,Saturday,0.8683662089654693,0.0
2026-01-24 05:00:00,D2,D,2,5,Saturday,1.4204561387914019,0.0
2026-01-24 06:00:00,D2,D,2,6,Saturday,1.2790435559073978,0.0
2026-01-24 07:00:00,D2,D,2,7,Saturday,1.3044373199316226,0.0
2026-01-24 08:00:00,D2,D,2,8,Saturday,1.109537591103359,0.0
