timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,E1,E,1,23,Wednesday,1.12118404686882,11.11408058766725
2026-01-22 00:00:00,E1,E,1,0,Thursday,1.6077147834587542,17.774407848053457
2026-01-22 01:00:00,E1,E,1,1,Thursday,1.260333947126432,15.35386837166626
2026-01-22 02:00:00,E1,E,1,2,Thursday,1.2811813110109351,13.563175231309692
2026-01-22 03:00:00,E1,E,1,3,Thursday,1.1243937879346175,7.985662304262589
2026-01-22 04:00:00,E1,E,1,4,Thursday,1.2094235998607847,15.450480498025865
2026-01-22 05:00:00,E1,E,1,5,Thursday,1.2131021137170828,19.72358595442508
2026-01-22 06:00:00,E1,E,1,6,Thursday,1.289652889170605,3.879137090722354
2026-01-22 07:00:00,E1,E,1,7,Thursday,1.1561566696863836,59.77958310418052
2026-01-22 08:00:00,E1,E,1,8,Thursday,0.9564873328295019,65.34005626720395
2026-01-22 09:00:00,E1,E,1,9,Thursday,3.5726260742186744,69.01202237989841
2026-01-22 10:00:00,E1,E,1,10,Thursday,3.285785365021434,53.30459681419033
2026-01-22 11:00:00,E1,E,1,11,Thursday,3.7821085277011983,33.64324304142039
2026-01-22 12:00:00,E1,E,1,12,Thursday,3.5588218898616084,37.54005055349541
2026-01-22 13:00:00,E1,E,1,13,Thursday,3.3577167042156826,42.37518789605073
2026-01-22 14:00:00,E1,E,1,14,Thursday,3.77921608333147,46.51291503003157
2026-01-22 15:00:00,E1,E,1,15,Thursday,3.382657876860261,48.690011348973776
2026-01-22 16:00:00,E1,E,1,16,Thursday,3.831271884613802,45.893306913729
2026-01-22 17:00:00,E1,E,1,17,Thursday,3.941671921745707,63.45684039043724
2026-01-22 18:00:00,E1,E,1,18,Thursday,3.9497729226886644,65.65574236777768
2026-01-22 19:00:00,E1,E,1,19,Thursday,3.9003569922570707,55.4646903699805
2026-01-22 20:00:00,E1,E,1,20,Thursday,3.514715047671176,62.14189441911218
2026-01-22 21:00:00,E1,E,1,21,Thursday,1.021279507749243,15.884049339907994
2026-01-22 22:00:00,E1,E,1,22,Thursday,0.7893169346976525,27.778345548583275
2026-01-22 23:00:00,E1,E,1,23,Thursday,0.8592967704235757,24.75269337808602
