timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,A0,A,0,23,Wednesday,1.2470089376236169,21.34727231331522
2026-01-22 00:00:00,A0,A,0,0,Thursday,1.232200987411394,17.67650071773824
2026-01-22 01:00:00,A0,A,0,1,Thursday,1.5204491997710323,18.04950019680934
2026-01-22 02:00:00,A0,A,0,2,Thursday,0.9458151764837532,16.05029424764963
2026-01-22 03:00:00,A0,A,0,3,Thursday,1.4463469203743164,6.377512563962025
2026-01-22 04:00:00,A0,A,0,4,Thursday,0.8322365598180821,4.790660164625557
2026-01-22 05:00:00,A0,A,0,5,Thursday,1.2085339045689334,17.905271777031125
2026-01-22 06:00:00,A0,A,0,6,Thursday,1.201357177198193,7.424672332543254
2026-01-22 07:00:00,A0,A,0,7,Thursday,1.5420360109526086,68.76053078237378
2026-01-22 08:00:00,A0,A,0,8,Thursday,1.2568435120930437,74.81254443736422
2026-01-22 09:00:00,A0,A,0,9,Thursday,3.5216999282717,71.39124189550805
2026-01-22 10:00:00,A0,A,0,10,Thursday,4.0,42.45641718739753
2026-01-22 11:00:00,A0,A,0,11,Thursday,4.0,41.830104666114536
2026-01-22 12:00:00,A0,A,0,12,Thursday,3.5026929321897784,47.47443275611003
2026-01-22 13:00:00,A0,A,0,13,Thursday,3.8479809276627246,56.05475739049692
2026-01-22 14:00:00,A0,A,0,14,Thursday,3.5629710993559116,37.0633498945876
2026-01-22 15:00:00,A0,A,0,15,Thursday,3.715585616699295,45.77586614633679
2026-01-22 16:00:00,A0,A,0,16,Thursday,3.739307283532047,53.019509802245395
2026-01-22 17:00:00,A0,A,0,17,Thursday,3.6711360351747033,69.83249031091822
2026-01-22 18:00:00,A0,A,0,18,Thursday,4.0,64.66094347870508
2026-01-22 19:00:00,A0,A,0,19,Thursday,3.7245358454405193,68.44382615203283
2026-01-22 20:00:00,A0,A,0,20,Thursday,3.7426579016077683,70.70347756981553
2026-01-22 21:00:00,A0,A,0,21,Thursday,1.1455691935013887,21.846214889849005
2026-01-22 22:00:00,A0,A,0,22,Thursday,0.7639545964144115,6.160140124968478
2026-01-22 23:00:00,A0,A,0,23,Thursday,0.8908894695011391,10.581362090835118
2026-01-23 00:00:00,A0,A,0,0,Friday,1.3179507399150467,17.408005289481814
2026-01-23 01:00:00,A0,A,0,1,Friday,1.4210398186107525,18.350192654078615
2026-01-23 02:00:00,A0,A,0,2,Friday,1.4730306738164973,17.213850302728986
2026-01-23 03:00:00,A0,A,0,3,Friday,1.1439953203537998,18.218389875286192
2026-01-23 04:00:00,A0,A,0,4,Friday,1.4342941493797206,21.046661682365524
2026-01-23 05:00:00,A0,A,0,5,Friday,1.6519705441555643,18.504532104736786
2026-01-23 06:00:00,A0,A,0,6,Friday,1.5546390514647537,31.168602224144923
2026-01-23 07:00:00,A0,A,0,7,Friday,0.9140107828555715,69.4552583380995
2026-01-23 08:00:00,A0,A,0,8,Friday,0.8231665511671054,71.35656675038416
2026-01-23 09:00:00,A0,A,0,9,Friday,3.7756809478089637,64.7895982253136
2026-01-23 10:00:00,A0,A,0,10,Friday,3.9861206994903684,50.82490671142177
2026-01-23 11:00:00,A0,A,0,11,Friday,3.6690409119905887,48.69268793532743
2026-01-23 12:00:00,A0,A,0,12,Friday,3.9131419270597743,46.3071456970894
2026-01-23 13:00:00,A0,A,0,13,Friday,3.736240985506213,40.371723949225206
2026-01-23 14:00:00,A0,A,0,14,Friday,3.731024284889257,59.03553210776088
2026-01-23 15:00:00,A0,A,0,15,Friday,3.7491702992987377,49.762164017425185
2026-01-23 16:00:00,A0,A,0,16,Friday,3.730188346613315,52.20731669201836
2026-01-23 17:00:00,A0,A,0,17,Friday,3.884174791777565,60.1811435803626
2026-01-23 18:00:00,A0,A,0,18,Friday,4.0,70.25578887970664
2026-01-23 19:00:00,A0,A,0,19,Friday,4.0,71.25482704070723
2026-01-23 20:00:00,A0,A,0,20,Friday,3.8505209425125115,78.60007367597605
2026-01-23 21:00:00,A0,A,0,21,Friday,1.1886937401042397,19.281261318414145
2026-01-23 22:00:00,A0,A,0,22,Friday,0.9996833411737056,22.171162681557433
2026-01-23 23:00:00,A0,A,0,23,Friday,1.3800923563832423,6.421998354988249
2026-01-24 00:00:00,A0,A,0,0,Saturday,0.9031555987989868,14.503416949169416
2026-01-24 01:00:00,A0,A,0,1,Saturday,1.1766833952639846,16.277349266243093
2026-01-24 02:00:00,A0,A,0,2,Saturday,1.4468271231703662,15.174798222296598
2026-01-24 03:00:00,A0,A,0,3,Saturday,1.400057407091988,14.037228344998745
2026-01-24 04:00:00,A0,A,0,4,Saturday,1.4034272340898495,13.870690307494659
2026-01-24 05:00:00,A0,A,0,5,Saturday,0.9647798703417388,23.565934819550286
2026-01-24 06:00:00,A0,A,0,6,Saturday,1.4511625208459389,13.21421082835329
2026-01-24 07:00:00,A0,A,0,7,Saturday,1.2264037541520452,77.94007555325719
2026-01-24 08:00:00,A0,A,0,8,Saturday,1.591159418936928,77.66440050134545
2026-01-24 09:00:00,A0,A,0,9,Saturday,3.605893088569768,71.37306624475102
2026-01-24 10:00:00,A0,A,0,10,Saturday,4.0,48.09775605205313
2026-01-24 11:00:00,A0,A,0,11,Saturday,3.778790468512206,32.98520932174659
2026-01-24 12:00:00,A0,A,0,12,Saturday,3.8619204009876666,43.608086954281596
2026-01-24 13:00:00,A0,A,0,13,Saturday,3.5768673984761903,53.815322632001305
2026-01-24 14:00:00,A0,A,0,14,Saturday,3.5734189819135156,43.46662165386594
2026-01-24 15:00:00,A0,A,0,15,Saturday,3.578538507037294,34.91102388120864
2026-01-24 16:00:00,A0,A,0,16,Saturday,3.9252255442683586,53.08308221651107
2026-01-24 17:00:00,A0,A,0,17,Saturday,3.8780793919755663,60.47026604081277
2026-01-24 18:00:00,A0,A,0,18,Saturday,3.9609789954103647,76.3505273989982
2026-01-24 19:00:00,A0,A,0,19,Saturday,4.0,68.03714626452395
2026-01-24 20:00:00,A0,A,0,20,Saturday,4.0,60.45274858268192
2026-01-24 21:00:00,A0,A,0,21,Saturday,1.1955331923542247,11.61087199666223
2026-01-24 22:00:00,A0,A,0,22,Saturday,1.3312614534333425,25.114332817930944
2026-01-24 23:00:00,A0,A,0,23,Saturday,0.9088524123458505,16.849732010456805
2026-01-25 00:00:00,A0,A,0,0,Sunday,0.8827294114734718,15.235177834219026
2026-01-25 01:00:00,A0,A,0,1,Sunday,1.3685769737045879,16.693774837605517
2026-01-25 02:00:00,A0,A,0,2,Sunday,1.9487508243003961,14.702846371782808
2026-01-25 03:00:00,A0,A,0,3,Sunday,1.7626982020866104,11.86842284638104
2026-01-25 04:00:00,A0,A,0,4,Sunday,1.889974591301141,19.481135680336415
2026-01-25 05:00:00,A0,A,0,5,Sunday,1.402609393988189,24.556516136434865
2026-01-25 06:00:00,A0,A,0,6,Sunday,1.1283711236987073,16.26548240195492
2026-01-25 07:00:00,A0,A,0,7,Sunday,1.5270557885669889,80.0
2026-01-25 08:00:00,A0,A,0,8,Sunday,0.9613641577169432,80.0
2026-01-25 09:00:00,A0,A,0,9,Sunday,2.960078003528589,64.38418006623661
2026-01-25 10:00:00,A0,A,0,10,Sunday,3.781051756430473,51.46319029248974
2026-01-25 11:00:00,A0,A,0,11,Sunday,3.9334031586290346,55.272918121654875
2026-01-25 12:00:00,A0,A,0,12,Sunday,3.8513008943909166,35.13125031800232
2026-01-25 13:00:00,A0,A,0,13,Sunday,4.0,43.84870886153676
2026-01-25 14:00:00,A0,A,0,14,Sunday,3.866354861699104,49.977443665914564
2026-01-25 15:00:00,A0,A,0,15,Sunday,3.761577195475892,41.87052750813931
2026-01-25 16:00:00,A0,A,0,16,Sunday,3.4115456736632543,47.173284687319516
2026-01-25 17:00:00,A0,A,0,17,Sunday,3.9576278084107166,66.12255983949267
2026-01-25 18:00:00,A0,A,0,18,Sunday,3.6946413853212126,62.29430718316455
2026-01-25 19:00:00,A0,A,0,19,Sunday,3.8977924533281474,67.00146943004476
2026-01-25 20:00:00,A0,A,0,20,Sunday,4.0,65.1969224796265
2026-01-25 21:00:00,A0,A,0,21,Sunday,1.3125518061519716,14.846632626905404
2026-01-25 22:00:00,A0,A,0,22,Sunday,1.3541757025916887,14.890985123606097
2026-01-25 23:00:00,A0,A,0,23,Sunday,1.0865160498171667,10.955358210612193
