timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,E0,E,0,23,Wednesday,1.4590576822958352,9.103885867732057
2026-01-22 00:00:00,E0,E,0,0,Thursday,1.0257037793688066,14.950701196275213
2026-01-22 01:00:00,E0,E,0,1,Thursday,1.3135901191135304,13.085626178637046
2026-01-22 02:00:00,E0,E,0,2,Thursday,1.4723692518672706,22.43844440498851
2026-01-22 03:00:00,E0,E,0,3,Thursday,1.3239051453914823,16.462066771219135
2026-01-22 04:00:00,E0,E,0,4,Thursday,1.3332071141946809,8.137070745453029
2026-01-22 05:00:00,E0,E,0,5,Thursday,1.604234986302625,19.320771047758022
2026-01-22 06:00:00,E0,E,0,6,Thursday,1.053876893333764,21.783173493774385
2026-01-22 07:00:00,E0,E,0,7,Thursday,1.4698948537845773,72.30235277280715
2026-01-22 08:00:00,E0,E,0,8,Thursday,0.9439642726336974,80.0
2026-01-22 09:00:00,E0,E,0,9,Thursday,3.5110360193361205,71.12064540217072
2026-01-22 10:00:00,E0,E,0,10,Thursday,3.453603635546483,44.87714351991936
2026-01-22 11:00:00,E0,E,0,11,Thursday,3.3868678142218425,41.37554595368142
2026-01-22 12:00:00,E0,E,0,12,Thursday,3.6333996194978635,47.78802785142535
2026-01-22 13:00:00,E0,E,0,13,Thursday,3.803909124685277,53.04159997879159
2026-01-22 14:00:00,E0,E,0,14,Thursday,3.5385351142600547,48.00410184702503
2026-01-22 15:00:00,E0,E,0,15,Thursday,3.7543173295396954,45.961854817427444
2026-01-22 16:00:00,E0,E,0,16,Thursday,3.7696793255270893,42.249257510440216
2026-01-22 17:00:00,E0,E,0,17,Thursday,3.7955134586692005,63.70744216620499
2026-01-22 18:00:00,E0,E,0,18,Thursday,4.0,72.24394854280226
2026-01-22 19:00:00,E0,E,0,19,Thursday,4.0,77.66076772783225
2026-01-22 20:00:00,E0,E,0,20,Thursday,4.0,68.25063871943219
2026-01-22 21:00:00,E0,E,0,21,Thursday,1.0639490431096656,11.222898957401846
2026-01-22 22:00:00,E0,E,0,22,Thursday,2.072263024406059,24.645519262202427
2026-01-22 23:00:00,E0,E,0,23,Thursday,0.38170600029369883,22.178357101646327
2026-01-23 00:00:00,E0,E,0,0,Friday,1.1835215861761892,15.803730289055911
2026-01-23 01:00:00,E0,E,0,1,Friday,1.1889100350528108,22.976938238026435
2026-01-23 02:00:00,E0,E,0,2,Friday,1.4792619701051626,19.624036628153323
2026-01-23 03:00:00,E0,E,0,3,Friday,1.4588736960068536,23.053973068388974
2026-01-23 04:00:00,E0,E,0,4,Friday,1.048286628929429,15.01095054554514
2026-01-23 05:00:00,E0,E,0,5,Friday,0.8678650629068919,17.518694883279196
