timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,B0,B,0,23,Wednesday,1.0669183286734871,0.0
2026-01-22 00:00:00,B0,B,0,0,Thursday,1.0938136896782975,0.0
2026-01-22 01:00:00,B0,B,0,1,Thursday,1.681744726919583,0.0
2026-01-22 02:00:00,B0,B,0,2,Thursday,1.1530310049683552,0.0
2026-01-22 03:00:00,B0,B,0,3,Thursday,1.165681518890315,0.0
2026-01-22 04:00:00,B0,B,0,4,Thursday,1.4457359441386601,0.0
2026-01-22 05:00:00,B0,B,0,5,Thursday,1.2464448028323536,0.0
2026-01-22 06:00:00,B0,B,0,6,Thursday,1.063106836188383,0.0
2026-01-22 07:00:00,B0,B,0,7,Thursday,1.755513093413883,0.0
2026-01-22 08:00:00,B0,B,0,8,Thursday,0.9757045267467659,0.0
2026-01-22 09:00:00,B0,B,0,9,Thursday,3.8033508876244326,0.0
2026-01-22 10:00:00,B0,B,0,10,Thursday,3.770877680850197,0.0
2026-01-22 11:00:00,B0,B,0,11,Thursday,4.0,0.0
2026-01-22 12:00:00,B0,B,0,12,Thursday,3.4235574802132636,0.0
2026-01-22 13:00:00,B0,B,0,13,Thursday,3.703329768684551,0.0
2026-01-22 14:00:00,B0,B,0,14,Thursday,3.605962087572919,0.0
2026-01-22 15:00:00,B0,B,0,15,Thursday,3.3056798174785564,0.0
2026-01-22 16:00:00,B0,B,0,16,Thursday,3.647492281833454,0.0
2026-01-22 17:00:00,B0,B,0,17,Thursday,3.9006914708286913,0.0
2026-01-22 18:00:00,B0,B,0,18,Thursday,4.0,0.0
2026-01-22 19:00:00,B0,B,0,19,Thursday,3.8827822906906118,0.0
2026-01-22 20:00:00,B0,B,0,20,Thursday,3.9121692488938136,0.0
2026-01-22 21:00:00,B0,B,0,21,Thursday,1.5709201924114349,0.0
2026-01-22 22:00:00,B0,B,0,22,Thursday,1.737351442789628,0.0
2026-01-22 23:00:00,B0,B,0,23,Thursday,1.4765620377528221,0.0
2026-01-23 00:00:00,B0,B,0,0,Friday,1.3664277936859237,0.0
2026-01-23 01:00:00,B0,B,0,1,Friday,0.927623844078489,0.0
2026-01-23 02:00:00,B0,B,0,2,Friday,1.0746604125218528,0.0
2026-01-23 03:00:00,B0,B,0,3,Friday,1.4837412654653652,0.0
2026-01-23 04:00:00,B0,B,0,4,Friday,1.4545010430124317,0.0
2026-01-23 05:00:00,B0,B,0,5,Friday,1.2459646597504659,0.0
2026-01-23 06:00:00,B0,B,0,6,Friday,1.5347142441390036,0.0
2026-01-23 07:00:00,B0,B,0,7,Friday,1.017066203407387,0.0
2026-01-23 08:00:00,B0,B,0,8,Friday,0.992657490060646,0.0
2026-01-23 09:00:00,B0,B,0,9,Friday,3.3829612475647877,0.0
2026-01-23 10:00:00,B0,B,0,10,Friday,3.8237726971770143,0.0
2026-01-23 11:00:00,B0,B,0,11,Friday,3.6435380720247013,0.0
2026-01-23 12:00:00,B0,B,0,12,Friday,3.6867085889546893,0.0
2026-01-23 13:00:00,B0,B,0,13,Friday,3.8089470889488064,0.0
2026-01-23 14:00:00,B0,B,0,14,Friday,3.8156776840468676,0.0
2026-01-23 15:00:00,B0,B,0,15,Friday,3.259136800339406,0.0
2026-01-23 16:00:00,B0,B,0,16,Friday,3.7136648604209106,0.0
2026-01-23 17:00:00,B0,B,0,17,Friday,4.0,0.0
2026-01-23 18:00:00,B0,B,0,18,Friday,4.0,0.0
2026-01-23 19:00:00,B0,B,0,19,Friday,4.0,0.0
2026-01-23 20:00:00,B0,B,0,20,Friday,4.0,0.0
2026-01-23 21:00:00,B0,B,0,21,Friday,1.043880172012316,0.0
2026-01-23 22:00:00,B0,B,0,22,Friday,1.2412743020723085,0.0
2026-01-23 23:00:00,B0,B,0,23,Friday,1.169737270970266,0.0
2026-01-24 00:00:00,B0,B,0,0,Saturday,1.342418937947287,0.0
2026-01-24 01:00:00,B0,B,0,1,Saturday,1.096696838531289,0.0
2026-01-24 02:00:00,B0,B,0,2,Saturday,1.2510329345105469,0.0
2026-01-24 03:00:00,B0,B,0,3,Saturday,1.1626470424206348,0.0
2026-01-24 04:00:00,B0,B,0,4,Saturday,1.5064363088639732,0.0
2026-01-24 05:00:00,B0,B,0,5,Saturday,1.4226041869934027,0.0
2026-01-24 06:00:00,B0,B,0,6,Saturday,1.6189265635590777,0.0
2026-01-24 07:00:00,B0,B,0,7,Saturday,1.3879829829864296,0.0
2026-01-24 08:00:00,B0,B,0,8,Saturday,1.0866542741192518,0.0
2026-01-24 09:00:00,B0,B,0,9,Saturday,3.683742352056381,0.0
2026-01-24 10:00:00,B0,B,0,10,Saturday,3.67726509336332,0.0
2026-01-24 11:00:00,B0,B,0,11,Saturday,3.5383840744087793,0.0
2026-01-24 12:00:00,B0,B,0,12,Saturday,3.9885590206147064,0.0
2026-01-24 13:00:00,B0,B,0,13,Saturday,3.4836638214110387,0.0
2026-01-24 14:00:00,B0,B,0,14,Saturday,3.6247389428552674,0.0
2026-01-24 15:00:00,B0,B,0,15,Saturday,3.639063063873784,0.0
2026-01-24 16:00:00,B0,B,0,16,Saturday,3.13532285399043,0.0
2026-01-24 17:00:00,B0,B,0,17,Saturday,3.9909443192807568,0.0
2026-01-24 18:00:00,B0,B,0,18,Saturday,4.0,0.0
2026-01-24 19:00:00,B0,B,0,19,Saturday,4.0,0.0
2026-01-24 20:00:00,B0,B,0,20,Saturday,3.9213787298469374,0.0
2026-01-24 21:00:00,B0,B,0,21,Saturday,0.8755839674769148,0.0
2026-01-24 22:00:00,B0,B,0,22,Saturday,1.1571046855268081,0.0
2026-01-24 23:00:00,B0,B,0,23,Saturday,1.6576143801965835,0.0
2026-01-25 00:00:00,B0,B,0,0,Sunday,1.1583279780489282,0.0
2026-01-25 01:00:00,B0,B,0,1,Sunday,1.0750147070217788,0.0
2026-01-25 02:00:00,B0,B,0,2,Sunday,0.9116760453481054,0.0
2026-01-25 03:00:00,B0,B,0,3,Sunday,1.2314442496640168,0.0
2026-01-25 04:00:00,B0,B,0,4,Sunday,1.1732903383193432,0.0
2026-01-25 05:00:00,B0,B,0,5,Sunday,1.4918773215958474,0.0
2026-01-25 06:00:00,B0,B,0,6,Sunday,1.1979162117840165,0.0
2026-01-25 07:00:00,B0,B,0,7,Sunday,1.458658958160047,0.0
2026-01-25 08:00:00,B0,B,0,8,Sunday,1.085706599170258,0.0
2026-01-25 09:00:00,B0,B,0,9,Sunday,4.0,0.0
2026-01-25 10:00:00,B0,B,0,10,Sunday,4.0,0.0
2026-01-25 11:00:00,B0,B,0,11,Sunday,3.494618309710716,0.0
2026-01-25 12:00:00,B0,B,0,12,Sunday,3.6616016254209596,0.0
2026-01-25 13:00:00,B0,B,0,13,Sunday,4.0,0.0
2026-01-25 14:00:00,B0,B,0,14,Sunday,3.777084963090853,0.0
2026-01-25 15:00:00,B0,B,0,15,Sunday,3.922495912376343,0.0
2026-01-25 16:00:00,B0,B,0,16,Sunday,3.727112389703396,0.0
2026-01-25 17:00:00,B0,B,0,17,Sunday,3.7318370607523934,0.0
2026-01-25 18:00:00,B0,B,0,18,Sunday,4.0,0.0
2026-01-25 19:00:00,B0,B,0,19,Sunday,4.0,0.0
2026-01-25 20:00:00,B0,B,0,20,Sunday,4.0,0.0
2026-01-25 21:00:00,B0,B,0,21,Sunday,1.6468807449494263,0.0
2026-01-25 22:00:00,B0,B,0,22,Sunday,1.3772140452251906,0.0
2026-01-25 23:00:00,B0,B,0,23,Sunday,1.4766632187372957,0.0
2026-01-26 00:00:00,B0,B,0,0,Monday,1.4755932841763713,0.0
