timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,D1,D,1,23,Wednesday,1.2190382209584445,0.0
2026-01-22 00:00:00,D1,D,1,0,Thursday,1.7156470038292138,0.0
2026-01-22 01:00:00,D1,D,1,1,Thursday,1.0538411939581154,0.0
2026-01-22 02:00:00,D1,D,1,2,Thursday,1.5149830612959263,0.0
2026-01-22 03:00:00,D1,D,1,3,Thursday,1.0889031481175442,0.0
2026-01-22 04:00:00,D1,D,1,4,Thursday,1.1162326597970986,0.0
2026-01-22 05:00:00,D1,D,1,5,Thursday,1.3911069983688376,0.0
2026-01-22 06:00:00,D1,D,1,6,Thursday,0.9696099694767563,0.0
2026-01-22 07:00:00,D1,D,1,7,Thursday,1.028630691966938,0.0
2026-01-22 08:00:00,D1,D,1,8,Thursday,1.506603034211581,0.0
2026-01-22 09:00:00,D1,D,1,9,Thursday,3.541568385590853,0.0
2026-01-22 10:00:00,D1,D,1,10,Thursday,3.1479989607368055,0.0
2026-01-22 11:00:00,D1,D,1,11,Thursday,3.4457227386427847,0.0
2026-01-22 12:00:00,D1,D,1,12,Thursday,3.7096822628549777,0.0
2026-01-22 13:00:00,D1,D,1,13,Thursday,3.807718999481465,0.0
2026-01-22 14:00:00,D1,D,1,14,Thursday,3.13668963736698,0.0
2026-01-22 15:00:00,D1,D,1,15,Thursday,3.7803893281362333,0.0
2026-01-22 16:00:00,D1,D,1,16,Thursday,3.759307618771784,0.0
2026-01-22 17:00:00,D1,D,1,17,Thursday,3.7417155737629186,0.0
2026-01-22 18:00:00,D1,D,1,18,Thursday,3.772630867340827,0.0
2026-01-22 19:00:00,D1,D,1,19,Thursday,3.6011361441373397,0.0
2026-01-22 20:00:00,D1,D,1,20,Thursday,3.4810801495696246,0.0
2026-01-22 21:00:00,D1,D,1,21,Thursday,1.269379791914346,0.0
2026-01-22 22:00:00,D1,D,1,22,Thursday,0.861086833228007,0.0
2026-01-22 23:00:00,D1,D,1,23,Thursday,1.2560263266004843,0.0
2026-01-23 00:00:00,D1,D,1,0,Friday,1.3251685745475055,0.0
2026-01-23 01:00:00,D1,D,1,1,Friday,1.2921454430484305,0.0
