timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,B2,B,2,23,Wednesday,0.7795411017922158,0.0
2026-01-22 00:00:00,B2,B,2,0,Thursday,0.6860116058505084,0.0
2026-01-22 01:00:00,B2,B,2,1,Thursday,1.1101044259248332,0.0
2026-01-22 02:00:00,B2,B,2,2,Thursday,1.5269413195665977,0.0
2026-01-22 03:00:00,B2,B,2,3,Thursday,1.0056206362480271,0.0
2026-01-22 04:00:00,B2,B,2,4,Thursday,1.1576977684677663,0.0
2026-01-22 05:00:00,B2,B,2,5,Thursday,1.4170199597272823,0.0
2026-01-22 06:00:00,B2,B,2,6,Thursday,0.9583646247409263,0.0
2026-01-22 07:00:00,B2,B,2,7,Thursday,1.3492853390735793,0.0
2026-01-22 08:00:00,B2,B,2,8,Thursday,0.8041897663732374,0.0
2026-01-22 09:00:00,B2,B,2,9,Thursday,3.180472574927258,0.0
2026-01-22 10:00:00,B2,B,2,10,Thursday,3.1412331683505244,0.0
2026-01-22 11:00:00,B2,B,2,11,Thursday,2.890005874527869,0.0
2026-01-22 12:00:00,B2,B,2,12,Thursday,3.8561358545160926,0.0
2026-01-22 13:00:00,B2,B,2,13,Thursday,3.2268768210839665,0.0
2026-01-22 14:00:00,B2,B,2,14,Thursday,3.274265217452504,0.0
2026-01-22 15:00:00,B2,B,2,15,Thursday,3.178636192173105,0.0
2026-01-22 16:00:00,B2,B,2,16,Thursday,3.3450355547990416,0.0
2026-01-22 17:00:00,B2,B,2,17,Thursday,3.796111694036872,0.0
2026-01-22 18:00:00,B2,B,2,18,Thursday,3.814032241830802,0.0
2026-01-22 19:00:00,B2,B,2,19,Thursday,3.7569501652153092,0.0
2026-01-22 20:00:00,B2,B,2,20,Thursday,3.7252318297996654,0.0
2026-01-22 21:00:00,B2,B,2,21,Thursday,1.404981256322944,0.0
2026-01-22 22:00:00,B2,B,2,22,Thursday,0.7363241583758475,0.0
2026-01-22 23:00:00,B2,B,2,23,Thursday,1.1173029008456283,0.0
2026-01-23 00:00:00,B2,B,2,0,Friday,1.2897566680169887,0.0
2026-01-23 01:00:00,B2,B,2,1,Friday,0.7934398996838847,0.0
2026-01-23 02:00:00,B2,B,2,2,Friday,0.9159272709882182,0.0
2026-01-23 03:00:00,B2,B,2,3,Friday,0.45645725521265224,0.0
2026-01-23 04:00:00,B2,B,2,4,Friday,1.3075837199348725,0.0
2026-01-23 05:00:00,B2,B,2,5,Friday,0.9544276966287581,0.0
2026-01-23 06:00:00,B2,B,2,6,Friday,1.0454889595677521,0.0
2026-01-23 07:00:00,B2,B,2,7,Friday,1.2531579540975952,0.0
2026-01-23 08:00:00,B2,B,2,8,Friday,0.7930852637840833,0.0
2026-01-23 09:00:00,B2,B,2,9,Friday,3.3993947218218707,0.0
2026-01-23 10:00:00,B2,B,2,10,Friday,3.3125273949283813,0.0
2026-01-23 11:00:00,B2,B,2,11,Friday,3.3216254725259646,0.0
2026-01-23 12:00:00,B2,B,2,12,Friday,3.544819820731453,0.0
2026-01-23 13:00:00,B2,B,2,13,Friday,3.303772242005077,0.0
2026-01-23 14:00:00,B2,B,2,14,Friday,3.738334729891024,0.0
2026-01-23 15:00:00,B2,B,2,15,Friday,3.4054298493503956,0.0
2026-01-23 16:00:00,B2,B,2,16,Friday,3.511049185721296,0.0
2026-01-23 17:00:00,B2,B,2,17,Friday,3.712956029690023,0.0
2026-01-23 18:00:00,B2,B,2,18,Friday,3.009680446086422,0.0
2026-01-23 19:00:00,B2,B,2,19,Friday,4.0,0.0
2026-01-23 20:00:00,B2,B,2,20,Friday,3.4642563487219773,0.0
2026-01-23 21:00:00,B2,B,2,21,Friday,0.9797394763724533,0.0
2026-01-23 22:00:00,B2,B,2,22,Friday,1.0638033112711032,0.0
2026-01-23 23:00:00,B2,B,2,23,Friday,1.1341602502784411,0.0
2026-01-24 00:00:00,B2,B,2,0,Saturday,1.462820505218216,0.0
2026-01-24 01:00:00,B2,B,2,1,Saturday,1.0557218368686327,0.0
2026-01-24 02:00:00,B2,B,2,2,Saturday,1.3965914028600828,0.0
2026-01-24 03:00:00,B2,B,2,3,Saturday,0.6619622718037017,0.0
2026-01-24 04:00:00,B2,B,2,4,Saturday,1.1435231321700552,0.0
2026-01-24 05:00:00,B2,B,2,5,Saturday,1.1943253622682848,0.0
2026-01-24 06:00:00,B2,B,2,6,Saturday,1.5336570389475757,0.0
2026-01-24 07:00:00,B2,B,2,7,Saturday,1.8322719900578233,0.0
2026-01-24 08:00:00,B2,B,2,8,Saturday,1.1014214096237949,0.0
2026-01-24 09:00:00,B2,B,2,9,Saturday,3.0070611448844216,0.0
2026-01-24 10:00:00,B2,B,2,10,Saturday,3.513559529701553,0.0
2026-01-24 11:00:00,B2,B,2,11,Saturday,3.22538925880855,0.0
2026-01-24 12:00:00,B2,B,2,12,Saturday,2.9853346303122072,0.0
2026-01-24 13:00:00,B2,B,2,13,Saturday,2.9308528733759727,0.0
2026-01-24 14:00:00,B2,B,2,14,Saturday,3.033138026596814,0.0
2026-01-24 15:00:00,B2,B,2,15,Saturday,3.360035050160518,0.0
2026-01-24 16:00:00,B2,B,2,16,Saturday,3.4329830556745575,0.0
2026-01-24 17:00:00,B2,B,2,17,Saturday,3.7272765406840636,0.0
2026-01-24 18:00:00,B2,B,2,18,Saturday,3.6464759015371504,0.0
2026-01-24 19:00:00,B2,B,2,19,Saturday,3.653976687573117,0.0
