timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,B3,B,3,23,Wednesday,0.9574633627839068,0.0
2026-01-22 00:00:00,B3,B,3,0,Thursday,0.971855491548686,0.0
2026-01-22 01:00:00,B3,B,3,1,Thursday,0.7547905373469921,0.0
2026-01-22 02:00:00,B3,B,3,2,Thursday,0.9587571172498094,0.0
2026-01-22 03:00:00,B3,B,3,3,Thursday,1.0733900001850725,0.0
2026-01-22 04:00:00,B3,B,3,4,Thursday,1.254117370984327,0.0
2026-01-22 05:00:00,B3,B,3,5,Thursday,1.086256124929592,0.0
2026-01-22 06:00:00,B3,B,3,6,Thursday,0.827433718964893,0.0
2026-01-22 07:00:00,B3,B,3,7,Thursday,0.8216964032796199,0.0
2026-01-22 08:00:00,B3,B,3,8,Thursday,1.5538021797778758,0.0
2026-01-22 09:00:00,B3,B,3,9,Thursday,3.2020612120838243,0.0
2026-01-22 10:00:00,B3,B,3,10,Thursday,2.9241737184819385,0.0
2026-01-22 11:00:00,B3,B,3,11,Thursday,3.407276061280172,0.0
2026-01-22 12:00:00,B3,B,3,12,Thursday,3.1375593368803765,0.0
2026-01-22 13:00:00,B3,B,3,13,Thursday,3.067348508864778,0.0
2026-01-22 14:00:00,B3,B,3,14,Thursday,2.944218738131145,0.0
2026-01-22 15:00:00,B3,B,3,15,Thursday,2.426871192251286,0.0
2026-01-22 16:00:00,B3,B,3,16,Thursday,3.070611848804263,0.0
2026-01-22 17:00:00,B3,B,3,17,Thursday,3.181793359959296,0.0
2026-01-22 18:00:00,B3,B,3,18,Thursday,3.2379854770026526,0.0
2026-01-22 19:00:00,B3,B,3,19,Thursday,3.605903206293521,0.0
2026-01-22 20:00:00,B3,B,3,20,Thursday,3.498147559005056,0.0
2026-01-22 21:00:00,B3,B,3,21,Thursday,0.9167153765945452,0.0
2026-01-22 22:00:00,B3,B,3,22,Thursday,0.8788399615481802,0.0
2026-01-22 23:00:00,B3,B,3,23,Thursday,0.8151837317167463,0.0
2026-01-23 00:00:00,B3,B,3,0,Friday,1.231562360464165,0.0
2026-01-23 01:00:00,B3,B,3,1,Friday,1.540659964007711,0.0
2026-01-23 02:00:00,B3,B,3,2,Friday,0.7378614779865487,0.0
2026-01-23 03:00:00,B3,B,3,3,Friday,1.0632345684543942,0.0
2026-01-23 04:00:00,B3,B,3,4,Friday,1.3083340920419766,0.0
2026-01-23 05:00:00,B3,B,3,5,Friday,0.6655675163148618,0.0
2026-01-23 06:00:00,B3,B,3,6,Friday,0.9899823748684606,0.0
2026-01-23 07:00:00,B3,B,3,7,Friday,1.3347713152802494,0.0
2026-01-23 08:00:00,B3,B,3,8,Friday,1.457281283135289,0.0
2026-01-23 09:00:00,B3,B,3,9,Friday,3.337124031393789,0.0
2026-01-23 10:00:00,B3,B,3,10,Friday,3.1162413078389517,0.0
2026-01-23 11:00:00,B3,B,3,11,Friday,3.3302601130013425,0.0
2026-01-23 12:00:00,B3,B,3,12,Friday,3.2031314018056345,0.0
2026-01-23 13:00:00,B3,B,3,13,Friday,3.344882070418536,0.0
2026-01-23 14:00:00,B3,B,3,14,Friday,2.824190660446808,0.0
2026-01-23 15:00:00,B3,B,3,15,Friday,2.8059785886438475,0.0
2026-01-23 16:00:00,B3,B,3,16,Friday,3.559950062319071,0.0
2026-01-23 17:00:00,B3,B,3,17,Friday,3.486378018321366,0.0
2026-01-23 18:00:00,B3,B,3,18,Friday,3.839034113605418,0.0
2026-01-23 19:00:00,B3,B,3,19,Friday,3.358186489450709,0.0
2026-01-23 20:00:00,B3,B,3,20,Friday,3.6380440344285754,0.0
2026-01-23 21:00:00,B3,B,3,21,Friday,1.2542399456050484,0.0
2026-01-23 22:00:00,B3,B,3,22,Friday,0.9278187944121026,0.0
2026-01-23 23:00:00,B3,B,3,23,Friday,1.535785415637976,0.0
2026-01-24 00:00:00,B3,B,3,0,Saturday,0.9384122629673592,0.0
2026-01-24 01:00:00,B3,B,3,1,Saturday,0.9911738402048068,0.0
2026-01-24 02:00:00,B3,B,3,2,Saturday,1.5329977953410312,0.0
2026-01-24 03:00:00,B3,B,3,3,Saturday,1.6348071880325836,0.0
2026-01-24 04:00:00,B3,B,3,4,Saturday,0.8956083093987575,0.0
2026-01-24 05:00:00,B3,B,3,5,Saturday,1.0215921227338984,0.0
2026-01-24 06:00:00,B3,B,3,6,Saturday,0.4992520456753524,0.0
2026-01-24 07:00:00,B3,B,3,7,Saturday,0.741015859478841,0.0
2026-01-24 08:00:00,B3,B,3,8,Saturday,1.3905953904497252,0.0
2026-01-24 09:00:00,B3,B,3,9,Saturday,3.301201386755562,0.0
2026-01-24 10:00:00,B3,B,3,10,Saturday,2.9945794847814224,0.0
2026-01-24 11:00:00,B3,B,3,11,Saturday,3.1936839119009317,0.0
2026-01-24 12:00:00,B3,B,3,12,Saturday,3.1754195932622977,0.0
2026-01-24 13:00:00,B3,B,3,13,Saturday,2.9906689642514146,0.0
2026-01-24 14:00:00,B3,B,3,14,Saturday,3.5333966165491453,0.0
2026-01-24 15:00:00,B3,B,3,15,Saturday,3.198357955087094,0.0
2026-01-24 16:00:00,B3,B,3,16,Saturday,2.8697760730521638,0.0
2026-01-24 17:00:00,B3,B,3,17,Saturday,3.66088813109036,0.0
