timestamp,meter_id,zone,floor,hour,day,electricity_kwh,water_lph
2026-01-21 23:00:00,B1,B,1,23,Wednesday,1.0779332246681725,0.0
2026-01-22 00:00:00,B1,B,1,0,Thursday,1.3251413342992064,0.0
2026-01-22 01:00:00,B1,B,1,1,Thursday,1.1036745260341227,0.0
2026-01-22 02:00:00,B1,B,1,2,Thursday,1.1439850179456226,0.0
2026-01-22 03:00:00,B1,B,1,3,Thursday,1.0727994181441174,0.0
2026-01-22 04:00:00,B1,B,1,4,Thursday,1.4766747482027633,0.0
2026-01-22 05:00:00,B1,B,1,5,Thursday,1.2662205195777363,0.0
2026-01-22 06:00:00,B1,B,1,6,Thursday,0.9203281329397088,0.0
2026-01-22 07:00:00,B1,B,1,7,Thursday,1.210234208917538,0.0
2026-01-22 08:00:00,B1,B,1,8,Thursday,1.4417898489371495,0.0
2026-01-22 09:00:00,B1,B,1,9,Thursday,3.5664932542428724,0.0
2026-01-22 10:00:00,B1,B,1,10,Thursday,3.4062993547055953,0.0
2026-01-22 11:00:00,B1,B,1,11,Thursday,3.259591832800239,0.0
2026-01-22 12:00:00,B1,B,1,12,Thursday,3.5799433241569756,0.0
2026-01-22 13:00:00,B1,B,1,13,Thursday,3.432876916762705,0.0
2026-01-22 14:00:00,B1,B,1,14,Thursday,3.569188327763167,0.0
2026-01-22 15:00:00,B1,B,1,15,Thursday,3.403690167197287,0.0
2026-01-22 16:00:00,B1,B,1,16,Thursday,3.3536440437818746,0.0
2026-01-22 17:00:00,B1,B,1,17,Thursday,3.5401756097643093,0.0
2026-01-22 18:00:00,B1,B,1,18,Thursday,3.8060862256629218,0.0
2026-01-22 19:00:00,B1,B,1,19,Thursday,4.0,0.0
2026-01-22 20:00:00,B1,B,1,20,Thursday,3.787498597576303,0.0
2026-01-22 21:00:00,B1,B,1,21,Thursday,1.042839543707665,0.0
2026-01-22 22:00:00,B1,B,1,22,Thursday,1.3215423302354712,0.0
2026-01-22 23:00:00,B1,B,1,23,Thursday,1.4450545366354863,0.0
2026-01-23 00:00:00,B1,B,1,0,Friday,1.0671804958965796,0.0
2026-01-23 01:00:00,B1,B,1,1,Friday,1.5687984794364889,0.0
2026-01-23 02:00:00,B1,B,1,2,Friday,1.6264046583361302,0.0
2026-01-23 03:00:00,B1,B,1,3,Friday,1.0755031040049285,0.0
2026-01-23 04:00:00,B1,B,1,4,Friday,1.5498098623213854,0.0
2026-01-23 05:00:00,B1,B,1,5,Friday,1.1672825113538419,0.0
2026-01-23 06:00:00,B1,B,1,6,Friday,1.0450814624530698,0.0
2026-01-23 07:00:00,B1,B,1,7,Friday,1.5069236394983676,0.0
2026-01-23 08:00:00,B1,B,1,8,Friday,1.7475254570861933,0.0
2026-01-23 09:00:00,B1,B,1,9,Friday,3.653146209824164,0.0
2026-01-23 10:00:00,B1,B,1,10,Friday,3.2981259421362483,0.0
2026-01-23 11:00:00,B1,B,1,11,Friday,3.7811898870856178,0.0
2026-01-23 12:00:00,B1,B,1,12,Friday,3.574409722568887,0.0
2026-01-23 13:00:00,B1,B,1,13,Friday,3.620776690614385,0.0
2026-01-23 14:00:00,B1,B,1,14,Friday,3.6597627446095986,0.0
2026-01-23 15:00:00,B1,B,1,15,Friday,3.0761378082965094,0.0
2026-01-23 16:00:00,B1,B,1,16,Friday,3.5573241557630477,0.0
2026-01-23 17:00:00,B1,B,1,17,Friday,3.760926002134238,0.0
2026-01-23 18:00:00,B1,B,1,18,Friday,3.475249183883652,0.0
2026-01-23 19:00:00,B1,B,1,19,Friday,3.41653717138082,0.0
2026-01-23 20:00:00,B1,B,1,20,Friday,3.2286255564519744,0.0
2026-01-23 21:00:00,B1,B,1,21,Friday,0.8989498788881445,0.0
2026-01-23 22:00:00,B1,B,1,22,Friday,0.9736688431795,0.0
2026-01-23 23:00:00,B1,B,1,23,Friday,1.0439477285583436,0.0
2026-01-24 00:00:00,B1,B,1,0,Saturday,1.459027969281552,0.0
2026-01-24 01:00:00,B1,B,1,1,Saturday,0.9817042357259738,0.0
2026-01-24 02:00:00,B1,B,1,2,Saturday,1.2122927991911565,0.0
2026-01-24 03:00:00,B1,B,1,3,Saturday,0.9760469287834681,0.0
2026-01-24 04:00:00,B1,B,1,4,Saturday,1.0451732053722158,0.0
2026-01-24 05:00:00,B1,B,1,5,Saturday,0.980881065852845,0.0
2026-01-24 06:00:00,B1,B,1,6,Saturday,1.3093739852555304,0.0
2026-01-24 07:00:00,B1,B,1,7,Saturday,1.4382708898509176,0.0
2026-01-24 08:00:00,B1,B,1,8,Saturday,1.3054109918459722,0.0
2026-01-24 09:00:00,B1,B,1,9,Saturday,3.7334907104773807,0.0
2026-01-24 10:00:00,B1,B,1,10,Saturday,3.3026979314730522,0.0
